loan_status,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file
0,42.0,1,3,205043.0,17,0,7315.0,5,12.23,0.04,12.0,655,1
0,23.0,0,0,70542.0,1,0,5000.0,0,7.14,0.07,2.0,620,1
0,37.0,1,0,67051.0,14,2,24375.0,5,10.37,0.36,13.0,632,1
0,26.0,1,3,39326.0,5,0,4800.0,5,12.61,0.12,3.0,675,0
0,23.0,0,3,31187.0,0,2,8000.0,1,8.59,0.26,3.0,622,0
0,30.0,1,3,123174.0,6,3,10000.0,2,6.03,0.08,8.0,601,0
0,25.0,0,0,60846.0,1,0,5000.0,1,5.79,0.08,2.0,604,1
1,23.0,1,1,64556.0,3,3,17000.0,4,10.25,0.26,4.0,577,0
0,25.0,1,1,85140.0,0,0,4800.0,3,9.16,0.06,4.0,639,0
0,21.0,1,1,73312.0,0,2,16000.0,5,11.01,0.22,2.0,704,1
0,28.0,0,4,72426.0,6,0,6000.0,4,10.99,0.08,9.0,487,1
0,30.0,1,1,63456.0,9,0,5750.0,1,13.79,0.09,10.0,705,0
0,25.0,0,0,205005.0,6,2,20000.0,1,12.53,0.10,4.0,587,0
0,24.0,0,1,52864.0,6,3,5000.0,1,14.17,0.09,4.0,620,1
0,22.0,1,3,157056.0,1,0,13000.0,5,8.94,0.08,4.0,656,1
0,27.0,1,1,39204.0,2,3,2408.0,2,6.89,0.06,6.0,664,1
0,28.0,0,3,77812.0,6,3,7000.0,3,10.59,0.09,6.0,658,1
1,27.0,0,1,116746.0,5,3,35000.0,5,17.49,0.30,4.0,675,0
0,28.0,0,1,78827.0,5,0,24000.0,1,11.64,0.30,5.0,573,1
1,25.0,1,0,26816.0,0,3,7500.0,3,11.34,0.28,2.0,551,0
0,28.0,1,0,151272.0,8,0,30000.0,4,7.51,0.20,5.0,684,0
0,29.0,1,0,88685.0,9,0,12000.0,1,8.87,0.14,6.0,631,1
0,28.0,1,0,51267.0,3,3,7000.0,5,11.11,0.14,6.0,633,0
0,28.0,1,0,48999.0,2,0,10000.0,3,7.29,0.20,10.0,628,1
0,33.0,0,1,45330.0,9,0,13000.0,3,10.36,0.29,9.0,601,0
0,21.0,1,4,25152.0,2,3,2500.0,3,13.79,0.10,4.0,699,0
1,25.0,0,1,59830.0,0,3,3000.0,5,12.68,0.05,3.0,631,0
0,27.0,1,3,37312.0,5,3,6000.0,3,7.66,0.16,9.0,627,0
0,24.0,0,3,58724.0,0,3,7200.0,4,11.91,0.12,4.0,635,1
0,22.0,1,1,55268.0,1,3,10000.0,1,7.51,0.18,3.0,706,0
1,22.0,0,0,29178.0,0,3,7700.0,1,5.99,0.26,2.0,588,0
0,30.0,1,0,87117.0,9,0,13002.0,3,6.96,0.15,4.0,679,0
1,23.0,0,4,63767.0,2,3,4600.0,4,14.96,0.07,2.0,600,0
0,25.0,0,1,54749.0,3,3,8000.0,4,10.38,0.15,3.0,696,1
0,27.0,1,1,96836.0,4,0,8000.0,4,9.63,0.08,6.0,647,0
0,28.0,1,4,87325.0,9,3,20000.0,0,11.48,0.23,6.0,686,0
0,30.0,0,3,87262.0,7,0,9600.0,1,14.17,0.11,5.0,629,1
0,24.0,1,3,40148.0,4,0,4000.0,5,13.04,0.10,4.0,649,0
1,31.0,0,1,145920.0,7,3,10000.0,5,13.49,0.07,5.0,690,0
1,26.0,1,3,82213.0,4,0,15000.0,3,16.49,0.18,3.0,604,0
1,29.0,1,4,94293.0,4,0,18000.0,2,9.38,0.19,6.0,644,0
0,23.0,0,3,62492.0,0,2,6000.0,5,5.42,0.10,2.0,637,0
0,28.0,0,4,145227.0,7,0,20000.0,5,9.45,0.14,10.0,621,1
0,41.0,1,1,75551.0,20,3,14000.0,2,8.90,0.19,17.0,651,1
1,24.0,1,1,51912.0,2,3,18250.0,5,12.50,0.35,4.0,652,0
1,29.0,1,0,116359.0,8,0,15200.0,3,13.85,0.13,5.0,683,0
0,30.0,1,0,132936.0,6,2,12000.0,5,13.57,0.09,7.0,653,1
0,42.0,0,0,58876.0,19,2,3500.0,1,14.35,0.06,17.0,564,1
0,25.0,1,3,96773.0,3,3,20000.0,1,8.88,0.21,4.0,644,1
1,23.0,1,3,90662.0,3,0,7661.0,0,11.35,0.08,3.0,657,0
1,26.0,1,1,58463.0,2,3,6000.0,4,16.45,0.10,4.0,617,0
1,31.0,0,1,14035.0,8,0,2000.0,1,14.72,0.14,6.0,620,0
1,22.0,1,0,51076.0,3,3,10000.0,3,16.32,0.20,4.0,647,0
0,28.0,1,4,120926.0,4,3,10000.0,1,7.51,0.08,7.0,628,1
0,27.0,1,1,63488.0,2,0,12000.0,2,15.20,0.19,6.0,675,0
0,28.0,0,1,96811.0,6,0,3100.0,4,7.05,0.03,9.0,610,1
0,45.0,1,3,58814.0,22,3,14400.0,4,8.49,0.24,15.0,702,1
0,21.0,0,1,20031.0,0,3,1500.0,1,11.01,0.07,3.0,666,1
1,39.0,1,1,29889.0,19,3,8500.0,3,7.49,0.28,12.0,632,0
0,29.0,0,0,58595.0,9,0,6625.0,4,8.49,0.11,9.0,695,0
0,22.0,1,3,93675.0,0,3,4000.0,4,11.71,0.04,3.0,596,1
0,26.0,0,0,239610.0,0,0,24250.0,5,13.15,0.10,5.0,596,1
0,31.0,0,1,42967.0,10,0,8000.0,4,5.42,0.19,9.0,708,0
0,23.0,1,0,72989.0,0,3,6000.0,1,8.94,0.08,3.0,494,1
0,26.0,1,3,96786.0,2,3,15000.0,1,9.20,0.15,3.0,613,1
1,24.0,0,0,48669.0,0,3,10000.0,2,10.36,0.21,3.0,609,0
1,31.0,1,1,88435.0,7,3,20000.0,2,15.05,0.23,5.0,684,0
0,22.0,1,3,86474.0,2,3,5000.0,5,12.99,0.06,4.0,499,1
1,25.0,1,3,19423.0,3,2,3200.0,5,18.09,0.16,2.0,586,0
0,25.0,0,3,30946.0,2,3,6420.0,0,10.04,0.21,4.0,562,1
0,24.0,0,0,110935.0,1,3,25000.0,4,13.43,0.23,3.0,709,1
0,27.0,0,1,36136.0,6,3,7750.0,3,11.86,0.21,5.0,640,0
1,25.0,1,0,54922.0,2,3,10000.0,2,12.14,0.18,4.0,633,0
0,26.0,1,3,83926.0,3,3,11000.0,4,11.00,0.13,3.0,669,1
0,48.0,0,3,72884.0,24,0,8000.0,3,10.37,0.11,17.0,714,0
1,33.0,0,1,58788.0,12,0,7000.0,4,12.42,0.12,5.0,501,0
1,25.0,0,0,35811.0,3,3,5631.0,3,13.93,0.16,4.0,656,0
0,23.0,1,0,145071.0,0,3,10000.0,0,11.66,0.07,2.0,665,1
0,24.0,0,0,84881.0,0,0,10000.0,3,13.49,0.12,4.0,466,1
1,24.0,0,4,62230.0,2,3,20115.0,1,14.03,0.32,4.0,696,0
0,37.0,0,3,65010.0,13,0,4000.0,0,5.42,0.06,11.0,545,0
0,25.0,0,3,145233.0,3,3,25000.0,3,10.74,0.17,2.0,683,0
0,26.0,0,0,181338.0,0,0,25000.0,1,10.09,0.14,4.0,614,0
0,27.0,1,3,90992.0,5,0,10000.0,2,11.01,0.11,7.0,610,1
0,31.0,1,3,90997.0,8,0,12000.0,1,7.29,0.13,10.0,675,0
0,29.0,0,1,156845.0,7,0,4200.0,0,6.99,0.03,8.0,631,1
0,29.0,0,0,34703.0,6,3,7800.0,4,8.88,0.22,7.0,666,0
1,31.0,1,1,100318.0,8,3,20574.0,0,13.54,0.21,7.0,709,0
0,30.0,0,0,108857.0,8,0,24250.0,3,11.50,0.22,6.0,614,1
0,27.0,1,4,123390.0,8,0,15000.0,2,12.25,0.12,5.0,677,0
0,23.0,1,4,40728.0,0,3,2000.0,1,14.72,0.05,2.0,660,1
0,60.0,0,0,73011.0,38,2,9000.0,4,13.80,0.12,27.0,676,1
0,32.0,1,3,61089.0,4,2,10000.0,1,6.03,0.16,9.0,674,0
0,40.0,0,1,73051.0,17,0,4800.0,5,14.59,0.07,11.0,639,1
0,28.0,1,1,99907.0,4,0,10895.0,0,8.69,0.11,8.0,670,1
1,24.0,1,4,37116.0,5,3,10000.0,4,8.38,0.27,2.0,595,0
0,26.0,0,0,91074.0,4,0,16000.0,5,16.35,0.18,4.0,667,0
0,23.0,1,1,96905.0,2,0,25000.0,1,10.51,0.26,4.0,605,1
1,21.0,1,1,40551.0,0,3,10800.0,1,12.23,0.27,3.0,691,0
1,29.0,1,4,41906.0,6,3,10000.0,0,12.53,0.24,6.0,598,0
1,21.0,0,0,37124.0,0,0,4750.0,4,9.63,0.13,2.0,632,0
0,34.0,1,4,68557.0,9,0,7000.0,0,7.90,0.10,10.0,581,1
0,25.0,1,3,49919.0,3,3,6946.0,0,10.98,0.14,4.0,688,0
0,47.0,0,3,67044.0,24,0,9000.0,3,10.38,0.13,16.0,656,0
0,23.0,1,0,54977.0,0,3,9000.0,1,10.35,0.16,3.0,646,1
0,40.0,1,3,75042.0,16,3,8000.0,4,11.48,0.11,17.0,691,0
0,23.0,1,3,41824.0,4,3,5000.0,1,9.80,0.12,4.0,676,0
0,25.0,1,1,102958.0,4,0,18000.0,5,9.88,0.17,3.0,649,1
0,25.0,0,1,76966.0,1,3,8000.0,5,12.16,0.10,4.0,582,0
0,26.0,1,0,96837.0,2,0,3000.0,2,8.00,0.03,3.0,652,1
1,24.0,1,0,29548.0,3,3,1000.0,4,17.99,0.03,3.0,631,0
0,26.0,0,1,78936.0,4,0,4000.0,0,9.63,0.05,4.0,657,1
0,23.0,0,0,34674.0,5,3,6000.0,3,9.63,0.17,4.0,627,1
1,28.0,0,4,56760.0,8,3,5500.0,3,11.11,0.10,10.0,737,0
1,49.0,0,0,90896.0,31,0,15600.0,0,17.27,0.17,11.0,717,0
0,25.0,0,3,48414.0,1,0,5000.0,4,8.88,0.10,3.0,523,1
0,26.0,1,1,39787.0,1,0,3250.0,2,6.99,0.08,2.0,597,1
0,37.0,1,0,205043.0,14,0,25000.0,2,16.45,0.12,13.0,652,1
0,26.0,0,1,90978.0,3,3,20000.0,3,6.91,0.22,4.0,652,1
0,25.0,0,3,54967.0,3,3,5000.0,3,7.88,0.09,3.0,606,1
0,25.0,1,4,85079.0,4,3,10000.0,3,10.95,0.12,3.0,619,1
1,23.0,1,3,46961.0,0,3,13000.0,1,11.71,0.28,3.0,661,0
0,27.0,0,1,45394.0,3,3,9000.0,3,8.94,0.20,7.0,687,0
1,27.0,1,4,38652.0,4,3,10000.0,1,13.99,0.26,10.0,668,0
0,29.0,1,4,145174.0,7,0,35000.0,1,8.90,0.24,7.0,624,0
0,46.0,1,1,18822.0,22,3,2000.0,5,12.28,0.11,13.0,600,1
1,45.0,1,0,96916.0,21,3,35000.0,4,11.08,0.36,14.0,650,0
0,30.0,1,1,81312.0,9,0,15000.0,4,12.23,0.18,9.0,714,1
0,27.0,1,0,50716.0,5,3,9960.0,1,11.08,0.20,6.0,706,1
0,21.0,1,3,47858.0,0,3,9250.0,4,9.91,0.19,4.0,555,1
0,43.0,1,0,49188.0,18,3,3600.0,0,13.19,0.07,11.0,703,0
0,24.0,1,4,69553.0,1,0,5572.0,3,10.15,0.08,3.0,715,0
0,25.0,0,3,277017.0,4,0,35000.0,3,13.99,0.13,4.0,622,1
0,25.0,1,3,95890.0,3,0,15000.0,3,13.79,0.16,2.0,625,1
1,28.0,0,0,40406.0,10,3,15000.0,1,11.01,0.37,9.0,563,0
0,24.0,1,0,35718.0,4,3,8000.0,4,11.01,0.22,3.0,631,1
0,25.0,1,0,52001.0,2,3,4000.0,3,12.99,0.08,3.0,631,1
0,44.0,1,3,58843.0,20,3,5000.0,3,13.43,0.08,17.0,607,1
0,22.0,0,3,34218.0,0,2,2800.0,1,11.49,0.08,4.0,621,0
0,22.0,0,0,24993.0,1,0,16600.0,4,9.76,0.66,3.0,634,1
1,24.0,1,1,16779.0,0,3,4000.0,4,14.29,0.24,3.0,624,0
0,25.0,0,1,87881.0,1,3,15000.0,0,12.68,0.17,3.0,682,0
1,29.0,0,4,41837.0,2,3,8994.0,2,10.99,0.21,9.0,666,0
0,29.0,1,1,58583.0,3,0,4500.0,5,5.42,0.08,6.0,698,1
0,27.0,1,1,34239.0,5,0,3500.0,1,6.99,0.10,9.0,633,0
0,23.0,1,4,107864.0,2,3,7000.0,1,11.01,0.06,3.0,651,1
0,24.0,0,0,43111.0,3,3,5662.0,1,12.26,0.13,3.0,602,1
0,31.0,0,1,37367.0,8,2,2500.0,5,11.36,0.07,9.0,651,1
0,35.0,1,0,36992.0,11,0,11000.0,3,10.65,0.30,10.0,625,1
1,23.0,1,3,36929.0,0,3,10300.0,4,8.94,0.28,4.0,570,0
0,23.0,1,1,64598.0,0,3,3500.0,3,12.23,0.05,4.0,701,0
0,26.0,0,3,53656.0,3,3,4000.0,5,14.06,0.07,4.0,649,0
1,23.0,1,4,72056.0,2,3,20000.0,1,12.29,0.28,2.0,682,0
1,34.0,1,0,38192.0,10,3,4968.0,0,14.02,0.13,5.0,632,0
0,23.0,0,0,58726.0,2,2,6000.0,1,12.87,0.10,2.0,642,1
0,24.0,1,3,240855.0,0,0,24000.0,5,7.49,0.10,4.0,656,1
0,35.0,1,0,54797.0,15,3,12000.0,3,11.48,0.22,7.0,620,1
0,32.0,1,4,83270.0,12,0,4800.0,1,11.01,0.06,6.0,685,1
1,25.0,0,3,62740.0,3,3,12000.0,3,13.47,0.19,3.0,673,0
0,49.0,1,2,115237.0,28,0,7500.0,0,6.03,0.07,13.0,581,0
0,27.0,0,0,90731.0,3,2,16000.0,4,16.89,0.18,5.0,546,1
0,24.0,1,1,48970.0,1,3,5000.0,1,6.17,0.10,2.0,613,1
0,28.0,1,3,114929.0,3,0,5000.0,2,7.51,0.04,5.0,645,1
1,29.0,1,1,24087.0,5,3,8120.0,4,8.06,0.34,9.0,549,0
0,22.0,1,0,37155.0,1,2,5000.0,4,11.12,0.13,2.0,537,1
0,29.0,0,1,127261.0,7,0,17000.0,0,10.25,0.13,10.0,588,1
0,22.0,0,1,55570.0,0,0,1983.0,5,10.78,0.04,3.0,635,1
0,23.0,0,1,96661.0,0,2,25000.0,5,9.99,0.26,3.0,650,0
0,25.0,1,1,63613.0,2,0,6000.0,5,9.12,0.09,2.0,656,1
0,22.0,0,3,79076.0,0,3,13000.0,1,11.01,0.16,4.0,663,1
1,24.0,0,4,90837.0,3,3,25000.0,5,10.33,0.28,4.0,694,0
0,37.0,1,1,150785.0,13,0,8000.0,2,9.32,0.05,15.0,708,1
0,24.0,1,3,58453.0,1,0,10000.0,4,14.19,0.17,4.0,538,1
0,48.0,0,3,65937.0,26,0,2000.0,2,5.99,0.03,16.0,666,1
0,23.0,1,0,37195.0,1,0,5800.0,1,7.29,0.16,2.0,632,1
0,29.0,1,0,80296.0,8,0,7000.0,2,7.88,0.09,5.0,686,1
0,34.0,1,4,162860.0,14,0,8000.0,1,9.32,0.05,6.0,663,1
0,24.0,0,1,38217.0,2,3,8400.0,5,13.23,0.22,3.0,677,1
1,35.0,1,3,51583.0,11,0,5000.0,1,14.17,0.10,8.0,629,0
0,23.0,0,3,110525.0,3,0,10000.0,4,13.43,0.09,2.0,640,1
0,23.0,1,1,78232.0,1,0,10000.0,1,12.18,0.13,4.0,591,1
1,29.0,1,1,74894.0,8,0,15000.0,3,17.58,0.20,5.0,647,0
0,25.0,0,1,70878.0,7,3,7400.0,1,10.36,0.10,2.0,637,0
0,29.0,1,0,68386.0,5,3,14000.0,3,12.19,0.20,7.0,568,1
0,23.0,0,0,34563.0,2,3,6000.0,1,9.63,0.17,4.0,662,1
1,29.0,1,0,71350.0,5,3,20000.0,5,20.00,0.28,5.0,724,0
0,64.0,1,1,105270.0,43,0,15000.0,4,7.51,0.14,27.0,681,1
1,23.0,0,4,29941.0,1,3,9250.0,5,6.54,0.31,3.0,650,0
0,27.0,0,3,79247.0,3,3,18000.0,2,8.87,0.23,5.0,609,1
0,22.0,1,3,46437.0,1,3,7500.0,4,5.79,0.16,4.0,639,0
1,23.0,1,1,85507.0,4,3,14000.0,3,17.51,0.16,2.0,657,0
1,26.0,0,0,38178.0,3,3,7075.0,0,11.02,0.19,5.0,634,0
0,25.0,0,1,59626.0,1,0,3000.0,3,11.71,0.05,2.0,646,0
0,25.0,0,3,151152.0,1,3,6500.0,5,14.61,0.04,3.0,526,1
0,24.0,0,3,162955.0,2,0,5225.0,5,7.49,0.03,3.0,580,0
0,23.0,0,1,62086.0,1,3,9000.0,1,10.99,0.14,2.0,575,1
0,36.0,1,1,130833.0,13,0,13998.0,1,8.87,0.11,12.0,668,1
0,23.0,1,0,48862.0,0,2,3000.0,1,7.66,0.06,3.0,573,1
1,22.0,1,0,70631.0,2,3,3000.0,1,9.07,0.04,2.0,586,0
0,33.0,1,4,72713.0,11,2,12000.0,1,6.62,0.17,10.0,661,1
0,24.0,1,0,49086.0,2,0,15250.0,5,13.98,0.31,2.0,543,1
0,33.0,1,4,90568.0,14,3,3600.0,1,15.27,0.04,9.0,603,1
0,23.0,1,3,91246.0,0,3,5000.0,5,11.04,0.05,3.0,670,1
0,42.0,0,3,66718.0,16,0,16500.0,5,12.69,0.25,11.0,652,1
1,26.0,1,0,130482.0,5,3,13000.0,2,15.99,0.10,3.0,691,0
1,26.0,0,0,29845.0,0,3,3625.0,2,11.11,0.12,4.0,667,0
1,26.0,1,0,63092.0,4,0,6500.0,3,15.68,0.10,4.0,673,0
0,21.0,0,0,43672.0,0,0,15000.0,0,11.01,0.34,4.0,499,1
0,21.0,0,1,72666.0,0,3,5000.0,4,11.36,0.07,3.0,639,0
1,26.0,1,0,65744.0,2,0,10000.0,3,11.01,0.15,3.0,562,0
0,33.0,1,0,61183.0,9,3,3600.0,1,13.80,0.06,5.0,653,1
0,25.0,1,4,217083.0,0,0,14400.0,2,11.01,0.07,2.0,640,1
0,20.0,1,3,93599.0,0,0,24250.0,1,11.36,0.26,2.0,629,1
0,28.0,0,0,152002.0,8,0,12000.0,2,11.71,0.08,7.0,509,1
0,31.0,1,3,48897.0,5,2,4000.0,2,14.35,0.08,9.0,624,1
0,25.0,0,1,139073.0,3,3,9000.0,2,7.51,0.06,3.0,670,0
0,33.0,0,1,29664.0,11,3,2000.0,0,14.35,0.07,8.0,741,0
1,23.0,1,3,19065.0,3,0,3600.0,4,13.47,0.19,4.0,540,0
0,28.0,0,3,60829.0,6,0,11429.0,1,12.50,0.19,4.0,617,1
1,22.0,1,3,90384.0,1,0,5000.0,1,8.49,0.06,2.0,516,0
0,24.0,1,3,60838.0,0,3,15000.0,3,6.92,0.25,3.0,558,1
0,27.0,1,0,361226.0,5,0,35000.0,0,11.01,0.10,8.0,675,1
0,30.0,1,1,74061.0,6,3,9000.0,4,11.49,0.12,5.0,681,0
0,31.0,0,4,132828.0,10,3,10000.0,2,15.99,0.08,9.0,688,0
1,23.0,1,0,20044.0,3,2,6000.0,3,7.90,0.30,2.0,618,0
0,29.0,1,4,69292.0,3,3,15000.0,4,9.91,0.22,6.0,689,0
0,24.0,0,3,84801.0,4,3,10000.0,1,9.88,0.12,2.0,681,1
1,33.0,1,3,19865.0,10,2,5900.0,5,11.01,0.30,7.0,646,0
1,32.0,0,1,84412.0,7,0,17395.0,0,13.61,0.21,8.0,687,0
0,23.0,1,1,88769.0,4,0,7000.0,5,10.66,0.08,3.0,670,1
0,30.0,1,4,116564.0,7,3,16750.0,5,10.62,0.14,5.0,584,1
0,24.0,0,0,96024.0,0,2,3800.0,5,6.62,0.04,4.0,591,1
0,28.0,0,1,54300.0,5,0,10000.0,4,8.59,0.18,6.0,666,0
1,42.0,1,3,41293.0,15,3,6000.0,4,16.29,0.15,15.0,655,0
1,22.0,1,3,89747.0,0,0,10000.0,5,8.91,0.11,3.0,646,0
0,25.0,1,4,58515.0,0,0,4000.0,5,6.11,0.07,4.0,632,1
0,33.0,0,0,52933.0,9,0,2500.0,3,11.24,0.05,9.0,629,0
1,23.0,0,0,66168.0,1,3,10000.0,1,13.67,0.15,3.0,670,0
0,38.0,1,0,23529.0,15,2,2500.0,5,11.86,0.11,16.0,673,1
1,25.0,1,1,90497.0,0,0,19990.0,5,17.45,0.22,4.0,583,0
0,24.0,0,4,58443.0,1,2,2800.0,2,12.53,0.05,4.0,679,1
0,26.0,1,1,45228.0,3,3,5900.0,3,10.71,0.13,4.0,591,0
0,38.0,0,0,85429.0,14,3,10800.0,0,12.21,0.13,16.0,640,0
0,27.0,0,3,38209.0,6,0,15000.0,1,14.27,0.39,10.0,652,1
0,28.0,1,3,41276.0,1,0,3000.0,3,9.61,0.07,8.0,650,0
0,24.0,1,1,67019.0,0,3,10000.0,5,14.93,0.15,3.0,583,1
0,22.0,0,4,53740.0,0,3,8500.0,5,5.42,0.16,4.0,723,1
0,25.0,0,3,58491.0,5,3,8000.0,5,10.59,0.14,4.0,659,1
0,22.0,1,3,87578.0,1,2,16000.0,1,10.37,0.18,2.0,557,1
1,24.0,1,3,68349.0,3,3,20000.0,1,14.61,0.29,4.0,576,0
0,26.0,1,1,71507.0,4,0,5000.0,3,8.59,0.07,3.0,613,0
0,26.0,1,0,90817.0,0,3,7000.0,4,10.23,0.08,4.0,592,0
0,27.0,1,1,78940.0,3,3,7694.0,0,13.37,0.10,5.0,613,1
0,27.0,1,0,54943.0,2,3,10000.0,3,9.20,0.18,10.0,602,1
1,31.0,0,1,19375.0,9,3,1875.0,1,8.49,0.10,7.0,698,0
0,29.0,0,1,124568.0,4,0,7000.0,1,11.01,0.06,9.0,639,1
0,23.0,1,3,36831.0,3,3,5000.0,0,11.86,0.14,4.0,611,1
0,30.0,1,1,43982.0,7,0,3000.0,5,6.39,0.07,10.0,669,1
0,22.0,1,3,91207.0,3,0,24151.0,5,11.71,0.26,4.0,648,1
0,38.0,0,3,86230.0,15,3,15000.0,3,8.88,0.17,15.0,689,0
0,26.0,1,4,62977.0,5,0,9600.0,2,15.21,0.15,4.0,545,1
0,31.0,1,4,49068.0,7,3,2500.0,3,13.23,0.05,5.0,523,1
0,30.0,1,1,117465.0,7,0,25000.0,5,16.32,0.21,5.0,665,0
0,28.0,0,3,90424.0,7,0,12000.0,3,11.01,0.13,6.0,569,1
0,27.0,0,0,97780.0,3,3,8000.0,4,8.49,0.08,9.0,664,0
1,24.0,0,3,39552.0,5,3,9250.0,4,14.66,0.23,5.0,640,0
1,29.0,1,0,46300.0,5,3,12000.0,3,13.48,0.26,8.0,649,0
0,23.0,1,3,81538.0,1,0,16000.0,5,6.03,0.20,2.0,654,1
1,31.0,1,2,36534.0,7,3,6250.0,0,14.96,0.17,7.0,692,0
0,31.0,1,3,240814.0,8,3,15000.0,2,11.36,0.06,8.0,567,0
1,31.0,1,1,62278.0,8,3,13337.0,3,16.51,0.21,9.0,637,0
0,34.0,1,3,88693.0,13,0,20675.0,2,11.01,0.23,7.0,638,0
0,37.0,0,0,33545.0,13,3,5500.0,3,11.01,0.16,12.0,573,1
1,23.0,1,3,22693.0,0,3,5910.0,4,13.35,0.26,2.0,667,0
0,23.0,0,0,61325.0,0,3,10000.0,1,9.91,0.16,3.0,542,1
0,27.0,0,0,68343.0,6,3,14000.0,3,10.94,0.20,7.0,711,1
0,23.0,0,3,41847.0,2,3,3000.0,5,10.00,0.07,4.0,654,1
0,21.0,0,0,44227.0,0,3,5000.0,1,12.99,0.11,4.0,596,1
0,24.0,1,1,36650.0,0,3,8000.0,3,11.01,0.22,2.0,641,1
1,22.0,1,0,36814.0,0,3,5000.0,5,15.21,0.14,3.0,605,0
0,22.0,1,4,85118.0,1,3,8000.0,1,7.66,0.09,4.0,656,0
0,36.0,1,0,59578.0,17,3,12000.0,3,13.99,0.20,13.0,608,1
0,21.0,1,4,34136.0,0,2,1000.0,1,15.27,0.03,3.0,656,1
0,28.0,1,0,57470.0,4,3,10000.0,4,9.99,0.17,8.0,674,0
1,25.0,1,4,66028.0,5,0,12000.0,1,17.49,0.18,4.0,519,0
0,29.0,0,0,72858.0,5,0,23558.0,5,12.46,0.32,6.0,649,0
1,27.0,0,1,19373.0,7,3,3050.0,4,10.38,0.16,5.0,694,0
0,24.0,0,4,97101.0,0,3,7250.0,5,5.42,0.07,2.0,671,1
1,24.0,0,1,63488.0,6,0,5000.0,1,15.28,0.08,4.0,581,0
0,28.0,1,0,43257.0,7,2,4000.0,1,11.49,0.09,10.0,695,1
0,23.0,1,1,65727.0,2,3,9000.0,0,12.21,0.14,4.0,607,1
0,22.0,0,1,67307.0,0,3,5000.0,5,6.44,0.07,3.0,681,0
0,36.0,0,0,41406.0,15,2,3000.0,4,8.49,0.07,14.0,567,1
0,31.0,0,0,48241.0,8,3,2500.0,3,15.27,0.05,8.0,696,1
1,27.0,1,3,36773.0,5,3,16000.0,0,10.99,0.44,6.0,663,0
1,22.0,1,1,63486.0,0,0,10000.0,4,13.87,0.16,4.0,635,0
0,26.0,0,1,128209.0,2,0,20000.0,0,12.02,0.16,5.0,611,0
0,31.0,1,3,61236.0,8,3,6000.0,4,15.62,0.10,10.0,618,1
0,28.0,1,3,30901.0,5,3,5000.0,5,7.51,0.16,9.0,666,1
0,27.0,0,3,133021.0,4,0,16000.0,2,15.15,0.12,8.0,584,1
0,33.0,1,1,97466.0,12,0,24000.0,0,14.29,0.25,7.0,729,0
0,23.0,0,0,78962.0,3,0,4400.0,0,11.36,0.06,4.0,605,1
0,25.0,1,1,60887.0,2,3,7500.0,5,10.81,0.12,3.0,657,1
0,26.0,1,1,24569.0,4,0,1500.0,4,7.74,0.06,3.0,570,1
0,34.0,0,1,64998.0,14,3,3200.0,1,6.76,0.05,5.0,658,0
1,29.0,0,1,118387.0,6,3,15438.0,0,12.63,0.13,4.0,668,0
0,26.0,0,1,33438.0,1,3,8000.0,5,11.11,0.24,4.0,690,1
0,25.0,1,3,39460.0,3,0,4500.0,3,11.01,0.11,2.0,626,1
0,30.0,1,0,82692.0,7,3,3000.0,5,5.42,0.04,9.0,489,1
0,24.0,0,0,55067.0,1,0,15000.0,5,13.06,0.27,3.0,555,0
0,35.0,1,1,149558.0,11,0,19000.0,4,13.75,0.13,14.0,661,0
1,36.0,1,0,88349.0,13,0,8000.0,0,17.49,0.09,17.0,585,0
1,23.0,1,1,89227.0,0,3,12000.0,5,12.99,0.13,2.0,663,0
0,28.0,1,3,109737.0,6,0,34322.0,1,8.87,0.31,6.0,597,0
0,25.0,0,3,53873.0,3,0,5000.0,2,7.40,0.09,3.0,596,0
0,25.0,1,3,97020.0,2,0,18000.0,1,5.79,0.19,3.0,636,0
0,30.0,0,1,87466.0,6,3,3000.0,2,11.83,0.03,5.0,711,1
0,36.0,0,1,46623.0,12,3,6000.0,1,12.61,0.13,17.0,655,0
0,23.0,1,0,64305.0,2,3,4500.0,1,6.76,0.07,4.0,661,1
0,41.0,1,3,48854.0,18,3,9200.0,4,7.49,0.19,13.0,691,1
1,28.0,1,0,38864.0,7,3,8500.0,3,16.07,0.22,10.0,670,0
0,28.0,1,0,111014.0,4,0,25000.0,1,19.29,0.23,9.0,655,1
0,32.0,1,1,55299.0,12,3,3000.0,1,12.61,0.05,8.0,660,1
1,25.0,0,0,75541.0,0,3,20000.0,3,10.53,0.26,3.0,696,0
0,43.0,0,3,95598.0,19,0,4000.0,2,8.88,0.04,12.0,638,0
0,24.0,1,3,110275.0,4,0,20000.0,2,16.32,0.18,4.0,488,1
0,22.0,1,1,27324.0,0,2,7077.0,5,9.96,0.26,2.0,661,0
0,29.0,0,3,72595.0,8,0,12000.0,0,7.29,0.17,7.0,643,1
1,25.0,1,0,138974.0,2,3,5000.0,3,13.11,0.04,3.0,663,0
0,36.0,1,1,107593.0,15,3,1500.0,4,11.36,0.01,14.0,651,1
